ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_0304400.1,4.0000532055318985,3.8226406257304717,4.421538854658016,3.233302830284965,3.059669828579332,3.4264176712897463,3.634288034813197
PF3D7_1415800,2.429830329155492,3.870997686898508,3.3718000484854262,3.2674181919552203,4.029380224880467,2.945054764809277,3.6348990380549058
PF3D7_0707900,2.2503094460935857,3.8235613267073294,3.136407235701387,3.6020289866520376,3.981358961690404,3.0958441190785377,3.6358391276877895
PF3D7_0730300,2.305834420387561,3.0445251444890378,3.496602360725303,3.529490155504719,4.541003277027867,2.382621063216378,3.652905234436732
PF3D7_1038000.1,2.5525452245728397,4.2259944321065674,3.436727447290913,3.5474114881175964,3.456823176051199,2.1773823275071496,3.666739135891569
PF3D7_1206200,3.0111852135155552,3.7068779954928397,4.139093735580033,2.4044032455870683,4.4328165395966375,3.230851730129465,3.670797879064145
PF3D7_1028500,2.137365501320354,3.4374233368649487,4.08356655775768,2.8512777261546933,4.3164242176363325,3.8095419954989738,3.672172959603413
PF3D7_0503300,3.049156714946087,4.373494975716163,3.8066365080763567,2.855617927939526,3.7338417988345896,2.59924058310546,3.6923978026416586
PF3D7_1464600,2.6641749140297044,3.6456454089387065,2.8934697738820137,3.9283570769951495,4.302233785562181,2.5318428586773,3.6924265113445127
PF3D7_1342900,2.2861404073083302,3.4374029016757204,4.009174729709383,2.5822994021932875,4.745930848545724,4.034060455760754,3.6937019705310288
PF3D7_1102500,2.418391058790708,3.587273272264936,3.4505624736018348,3.3425704358175623,4.399618613315544,2.6097002472202138,3.695006198749969
PF3D7_1119200,2.5639807329967748,3.4848986580580803,3.8347849661740536,2.8996361681916163,4.571219317508207,2.6951640514082067,3.697634777482989
PF3D7_0606200,2.7230602236529053,2.3420709634647285,5.536743688065753,2.3673934821190965,4.55034390944705,4.98716104642101,3.6991380107741563
PF3D7_0109700,2.5345828125268017,3.3789994454409085,4.263405013151924,2.569110075839637,4.683898497823412,3.36002543554901,3.7238532580639694
PF3D7_0708100,2.965293873861565,3.757541383898893,2.7581721916676734,3.730951024074368,4.663065308949494,3.8397154792914265,3.727432477147607
PF3D7_1211400,2.9259398344328407,3.48687581013155,4.18784576741014,3.0698461756769286,4.20931678122163,3.740632077636053,3.7384711336100622
PF3D7_0311500,1.6038821795978877,3.623084590559394,2.928323876737688,4.43360758156091,4.001260681279041,1.8140509334534656,3.7465691825342584
PF3D7_0415500,3.3462821423940223,4.117732339219608,3.890098690153697,3.0484746767399686,3.9606394903849065,3.3973156488220986,3.754236299124545
PF3D7_0403700,3.2119531769576617,3.056084148058692,4.792778669914403,1.720058148121999,5.471380794324763,4.506916002792097,3.760075440104965
PF3D7_1446300,1.967795945212232,3.4162468494222726,3.895389570804665,3.3323925207060285,4.408023033147497,2.7305118636126005,3.763012993520116
PF3D7_0929200,2.146937494181984,3.691022692140911,4.472804484046897,2.8885444128246074,4.038164430849955,3.075291317790457,3.7726340049655933
PF3D7_1028300,2.561082721588801,3.6928747119964656,3.425385356294018,3.338226227839362,4.640767865442706,2.139861362804394,3.774313540393138
PF3D7_0807300,3.178001700754317,3.797694695926392,3.733107540248129,2.964699382374268,4.620281728558414,3.91733121048659,3.7789458367768014
PF3D7_1143300,3.0418719730259403,4.106241774092515,3.7485385403015288,3.2088934210371924,4.055935461392202,3.285587562301286,3.77990229920586
PF3D7_0721900,2.9881628090685566,2.8722042171465643,4.810911047353328,3.445327342752646,4.004866509998239,4.936590113239825,3.783327279312695
PF3D7_0813400,1.972260852765739,2.393311041214339,4.820748626372508,2.557474054624384,5.3692910398611495,4.36392566332063,3.7852061905180956
PF3D7_0907700,1.9242136013537616,3.6125086858960183,4.1324442050362205,3.2726499820005412,4.131032354417099,2.602951639660513,3.7871588068374695
PF3D7_0627800,2.120836740630296,2.0216003658969317,5.477109098310167,2.9101055652633665,4.763004707562702,5.04818972761338,3.7929549342582916
PF3D7_0616300,3.2072536480603406,3.9326936670229338,3.986126896250661,2.4908087750092744,4.772112831514017,4.773235638644828,3.795435542449221
PF3D7_1207100,2.2565529487735416,3.0374679240709828,4.512710456219764,2.6026141947053336,5.035349043887448,3.4493219980258725,3.7970354047208814
PF3D7_0921800,2.323297897467319,3.810522932784409,3.51611508802683,3.4760008585378035,4.392961656963945,3.427004219549201,3.798900134078247
PF3D7_0110800,2.3298059400165907,4.5155570569362125,4.160868258184088,3.1636772807303464,3.3772173721366454,2.3497382094068304,3.804329991996824
PF3D7_1350300,1.9298748607731355,3.922825834714201,4.409864664939275,2.9994999390025754,3.894193609002353,3.148408027873898,3.8065960119146007
PF3D7_0905800,2.6160178730885484,3.6134406549844655,4.343219551852567,2.5711653690451337,4.730808330453628,4.501625375409766,3.814658476583948
PF3D7_1364400,3.4816725476733152,3.4660770931827067,3.999581150559666,3.0261672498948324,4.769103556716527,4.2525296808779,3.8152322625884336
PF3D7_0528200,2.720885556382978,3.747496861557397,2.9625657978243507,4.105937203067491,4.455699863653629,2.7057088757658767,3.8179249315257167
PF3D7_1105600,2.4096567266721807,3.565599568284406,3.2817933267964308,4.0328690144962165,4.403094530241328,1.6099372335989022,3.820839109954596
PF3D7_1007500,4.355935380791828,4.374406343643416,3.879883502774872,1.7523700799611819,5.320676317637309,4.961469224466011,3.8318340610041943
PF3D7_1366300,3.144955020661844,3.6432813844045486,4.183982786751423,2.654721938440272,4.8682655822546295,4.146125141006601,3.8375629229627184
PF3D7_1124800,2.6306778490890124,4.09397827845388,3.3324136317536537,3.7373158082069313,4.27553106358315,2.971617462191388,3.859809695499404
PF3D7_1352100,2.5114718367471416,3.61848473055938,3.397811256451317,4.136158580593267,4.289999098043031,3.030866397447114,3.8606134164117485
PF3D7_1107700,2.3675220619124517,3.2691626374956964,4.358880718826427,2.824673038719716,5.023333903216802,2.9143751473077097,3.869012574564661
PF3D7_0418700,2.4284690673298184,3.340787456029545,4.433095718887532,2.7833968681095307,4.930115318580012,3.770289685576087,3.871848840401655
PF3D7_0706500,2.138337908610404,2.8766492053914714,4.568008335824481,2.8830249172391516,5.16066224056822,3.870446401021297,3.8720861747558306
PF3D7_1407500,3.330008850088373,2.9375574020732533,3.6993095317009512,4.142964053771872,4.716176191480728,5.005869407437691,3.874001794756701
PF3D7_1345100,2.3740036955220516,4.002126681603902,3.1641626717876035,4.0391369371638834,4.332048945241805,3.3922238480641704,3.8843688089492985
PF3D7_1113500,3.8524601198382062,3.609284043668002,3.8695707375352835,3.0862478120749763,4.985810077370168,3.557850094845361,3.8877281676621074
PF3D7_1110400,2.016038797901059,2.0318060055114766,5.200248168795115,2.6758242981760247,5.6539998456005565,4.896646098788192,3.8904695795207935
PF3D7_1456300,2.755183854364211,2.285505931335849,5.359678677369307,1.9822532433050224,5.974186430775497,5.37535899075655,3.9004060706964183
PF3D7_1344100,3.52241105478054,3.095312043234124,3.235476628461208,4.291805742489752,4.989832630471334,2.8186400565207164,3.903106761164104
PF3D7_1225400,2.475704897333048,3.5737295166678678,3.982886085599534,3.2078395408093976,4.862639834184367,2.6756359456743217,3.906773744315292
PF3D7_1339300,3.322088653505987,4.9797272954671365,4.242907742620598,3.1227141144479083,3.3816433575359715,2.620978033105292,3.931748127517904
PF3D7_1250000,2.8447930445836427,4.202044859001656,3.5264593159759348,3.7187693752124007,4.288235771919215,2.5415643210353167,3.933877330527301
PF3D7_0509800,2.848526238563616,3.781462276241101,3.9972959253291376,3.3655960611631013,4.649716106624338,3.4771824758519925,3.9485175923394196
PF3D7_0807700,2.689479181969675,2.7126235498747704,4.585777518807523,2.95665580950474,5.5752854184004494,3.67618327432304,3.957585574146871
PF3D7_1108900,2.666428279222957,3.2945604033314986,4.449538979554705,2.79805244962228,5.2926562337458085,3.839191123707893,3.958702016563573
PF3D7_0905700.3,3.1488576854232133,3.2765727325117866,4.813391540175272,3.0781508901947583,4.726954107796588,4.407423246905103,3.973767317669601
PF3D7_1129100,1.9402365793049148,4.080265507161877,4.567092104701351,3.2787082450000296,4.0832855879243235,2.481793801779564,4.002337861196897
PF3D7_0928100,2.249350428947647,2.552138556263686,5.4009661492639225,2.2870554503551475,5.796586501631508,4.435715164802023,4.009186664378566
PF3D7_0519700,2.0380134081991987,4.061235882945175,3.7799500315925214,3.893573262409432,4.3119885294089,1.9291641393361816,4.0116869265890065
PF3D7_0220500,2.0893608757573467,2.9703432499277835,5.103180739226356,2.5121482473300976,5.49688425711354,4.783605344106788,4.0206391233994445
PF3D7_1110300,2.0806556667579432,1.8669204184642785,6.151225915137488,1.593466628073927,6.512863144060326,6.04563950436571,4.031119026434005
PF3D7_1107300,2.8383431514999,3.435087226397419,4.36460213668642,3.535631168112498,4.812457742088776,3.1557107074231534,4.036944568321278
PF3D7_0402400,1.773844431284886,3.9781455503287457,4.114210108153898,3.720400344638695,4.363850298299672,2.483690469135984,4.0441515753552535
PF3D7_0818400,2.9437873404490733,4.560242728075621,3.328413601203064,4.080649351859873,4.241308863872023,3.0915254477346035,4.0526536362526455
PF3D7_1411000.2,0.7035225028549861,3.011396637942967,4.9827694152241175,3.244194623224029,5.07515072455044,3.526100678354417,4.0783778502353885
PF3D7_0507800,2.327618034006481,3.817682666866181,4.270399443191339,3.1861886857792903,5.089305478991131,3.5762259519944863,4.0908940687069855
PF3D7_0106700,2.8682181466435925,3.314315348030078,4.575372695461126,2.88273835605916,5.613295758214517,4.120635288172406,4.09643053944122
PF3D7_1011800,2.5906190991823577,3.530669088834153,4.9355773046097156,3.0653189047245504,4.9236917211885824,3.50715615782735,4.113814254839252
PF3D7_0804000,2.1107946022769117,4.084871645158973,4.4623857584902025,3.1848759638719364,4.728042857891652,4.34086893135963,4.115044056353192
PF3D7_0703500,1.9213222751884842,3.383356325368907,4.660257090419812,3.2256755012666485,5.234866817939117,3.9175007546767753,4.126038933748621
PF3D7_1140700,2.3286159407332323,2.6523176954810954,5.232788512929249,2.7302548512938394,6.041960882433027,4.139031975556991,4.164330485534302
PF3D7_1217500,3.7502137686749637,4.730150370869773,4.318191973247599,2.38910057832404,5.243875361901855,4.495922045584441,4.1703295710858175
PF3D7_1423700,2.55693429538704,4.078414303798532,4.655076237490089,3.450405924993621,4.7329307265572735,4.032794982594504,4.229206798209879
PF3D7_1330800,1.8709508664744752,3.1417140883863364,5.397278905858408,2.889027025019027,5.631782295734805,3.7918482535952838,4.2649505787496444
PF3D7_1457700,2.3912082268570662,3.304272663506489,5.399052471227955,2.7318818443474413,6.045450765955527,4.473790089880347,4.370164436259353
PF3D7_0913000,2.822016038600322,3.673843019289478,3.82420782924922,4.782799728952451,5.253927633298563,3.0114946721493925,4.3836945526974285
PF3D7_1038000.2,2.4781843498116927,3.894566965871897,4.723169906646371,3.9394746621695904,5.079583001537321,3.4883026825102337,4.409198634056295
PF3D7_1366000,3.1954422266205773,4.365526093077814,3.809195354535076,4.360767245266056,5.261426362821758,3.7270695745909466,4.449228763925175
PF3D7_1006700,2.4434291425251784,4.175437998177856,4.538515177597426,3.943944307985428,5.2867930831561765,3.2297049392983985,4.486172641729222
PF3D7_1109900,4.655872716865796,4.731100002880135,2.660114877408699,5.019669193589532,5.590025635713848,3.5261486938252125,4.500227427398054
PF3D7_1477600,2.5898154745142405,3.805124002855089,4.7091849099867815,4.3316139027905285,5.626431948850047,2.3933920885703652,4.618088691120612
PF3D7_1216900,2.129506092016332,4.345256911709123,5.115797438370407,3.3412730936953343,5.689006019274411,4.2487823355927254,4.622833365762318
PF3D7_0113400,2.65681168241092,4.829321102610454,5.545534787243817,4.91221973308153,5.9538931574633285,2.5095627966523995,5.310242195099782
PF3D7_0108300,3.5321685550404816,3.996181327610561,5.6825073456337565,5.3233099962335615,6.291670320939256,4.5575484437738805,5.323417247604285
