ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_0824500,0.6201822712279221,0.5793194823373917,0.4866899158493858,0.5479274183621855,0.8001359587179867,0.5596913915678522,0.6035181938167374
PF3D7_0424600,0.2543642170047493,0.7211331885788621,0.6452333798709188,0.5387956618431253,0.5124675206505735,0.29529886399618904,0.6044074377358699
PF3D7_1440300,0.7122138869988015,0.5781496550070034,0.6311760071630674,0.5006508930422,0.7100806729386806,0.6892463839933801,0.6050143070377378
PF3D7_1446700,0.3057555145993435,0.43510722645098426,0.8180721020645595,0.32426709836471995,0.8467489514039831,0.7300120141180634,0.6060488445710617
PF3D7_0205800,0.5014520809005093,0.6448048166081486,0.7919926828321686,0.5239806924212306,0.4745166066032896,0.5655167644333821,0.6088236996162094
PF3D7_1137500,0.40425617933149705,0.4398777317294364,0.8188284258911689,0.5372451787382461,0.6395109423486812,0.9732909498664292,0.6088655696768832
PF3D7_0929100,0.34164369771063363,0.5650033945599031,0.6984585835469909,0.39631215720713625,0.7826180739370957,0.6237506894729196,0.6105980523127815
PF3D7_0914800,0.5139746383671487,0.3952394889936845,0.926783549893617,0.4662335143501376,0.6572856962182831,0.8977997094549756,0.6113855623639306
PF3D7_1301600,0.5395003244086818,0.327641061762288,0.8443700329893228,0.4729306361285932,0.8033687284004618,0.7404821999191301,0.6120776148201665
PF3D7_0217100,0.219705168735098,0.5987490102764405,0.6684668013492726,0.5947060398915966,0.5884978132401547,0.7995133501465432,0.6126049161893661
PF3D7_1140400,0.4554371398137885,0.5059278348747926,0.7311021072261505,0.3433714937313788,0.8771760150545537,0.9305151667274288,0.6143943627217189
PF3D7_1211700,0.34750015375400506,0.3043133466997924,0.7745455983640581,0.4485073195520007,0.9348191842532064,0.7831813980381546,0.6155463622172644
PF3D7_0522600,0.6321064761778256,0.559231302933496,0.6558781401249012,0.5566117658789392,0.6919402631077605,0.4832152678739936,0.6159153680112741
PF3D7_0910900,0.1749710883410055,0.7424534410053871,0.5338366560109912,0.6449678971179559,0.5498596167768531,1.010249554833448,0.6177794027277969
PF3D7_0933700,0.3640496486398413,0.4614173096971164,0.7950984217141036,0.6115481182551844,0.6034259867482227,1.0004860253193932,0.6178724591036568
PF3D7_0529300,0.5313603534682507,0.5473121949773417,0.7364227481937047,0.3451384147421758,0.8447027670787073,0.8305485035806841,0.6183940312479824
PF3D7_1422600,0.31212771803896794,0.7710587740520094,0.6331853482573968,0.5873950736171583,0.490064361700048,0.772380620476771,0.6204258894066531
PF3D7_1121900,0.4835133344543264,0.6774390822371671,0.4950651049353346,0.6612388452440614,0.6532003541329671,0.5429779591334853,0.6217358466373826
PF3D7_0417500.1,0.4044310668853994,0.37085057048085096,0.9335858620577192,0.3742039582850473,0.8128476570679823,0.793122363863813,0.6228720119729
PF3D7_0310000,0.18508462911398726,0.5083089566733371,0.7957613180492031,0.4646840018531354,0.7289856770870048,0.9715459111660392,0.6244349884156701
PF3D7_1436600,0.5675023509483698,0.5587067468771701,0.6876311827883568,0.5144774397806134,0.7429818829812079,0.7709940144122001,0.6259493131068371
PF3D7_0311300,0.3292012410817322,0.7752857942843404,0.6610709517652502,0.6008932082016325,0.4830287165978324,0.6138828672695702,0.6300696677122639
PF3D7_1240200,0.8479201625401175,0.8372887787187849,0.7978963918963747,0.37642565022130986,0.5124114065035119,0.3943516836359291,0.6310055568349954
PF3D7_1475300,0.4220878088221968,0.4990054852287861,0.7905769820371873,0.4341847837312678,0.8088766008992655,0.8054089089128188,0.6331609629741267
PF3D7_0421100,0.7852936408969725,0.8626534441713464,0.8222775832305793,0.3866415928248905,0.4680237641054751,0.5302538801248092,0.6348990960830728
PF3D7_0710500,0.5062677757155919,0.5104112340552693,0.7619608824520174,0.4139699172191398,0.8532602481314774,0.5607166405156321,0.634900570464476
PF3D7_1448400,0.3316905960921111,0.6801692545914888,0.7101078693617027,0.4027357252008864,0.7476799494567262,0.949496847947478,0.635173199652701
PF3D7_0600400,0.6165190080593136,0.7350834758668381,0.813157114648794,0.377651955820022,0.6151041815850006,0.6495700083970943,0.6352491819801637
PF3D7_0816200,0.23980525468692995,0.4734665923154854,0.8468674882004027,0.3960648792876456,0.8273962587451255,0.7461237714557366,0.6359488046371647
PF3D7_1452000,0.5335373153484944,0.7064446097390499,0.6584865216839748,0.5352817005386233,0.6437286205463999,0.5058038751102135,0.6359853631270121
PF3D7_0216800,0.4071130368704453,0.8248622176574052,0.5641286091930557,0.6795169485474521,0.4773763837371126,0.7035519692415501,0.6364710397837565
PF3D7_0413100,0.8166458914840439,0.8944710253743571,0.7318955141040077,0.3755154899738303,0.5502889651871634,0.6884963829179589,0.6380427486598397
PF3D7_1242500,0.286922644764123,0.6405792755323756,0.7405789533132936,0.5767848054605152,0.594526679699817,0.7417990848096191,0.6381174285015003
PF3D7_0212600,0.8311647331833456,0.6224974592806773,0.8894503350691947,0.3860005957431472,0.6615441151416154,0.531143188890031,0.6398731263086587
PF3D7_1441400,0.4616718252190316,0.567231588491212,0.913129392339412,0.4130843165986558,0.6737979901936787,0.6043315531580347,0.6418108219057396
PF3D7_0608600,0.3882421051790724,0.7042375955117286,0.7142982346879041,0.4214575447384514,0.7293193206732195,0.7792232134294915,0.6423281739028259
PF3D7_1117100,0.1887260530312904,0.6123593955048217,0.7328172456221098,0.5367870712948692,0.6895268585089608,0.755401603055828,0.6428726427326904
PF3D7_1141600,0.3963410863698266,0.4068374579730159,0.933756925279686,0.32226610356795005,0.9162933237212144,0.9213805312659638,0.6447884526354666
PF3D7_1443900,0.38393921469579934,0.7336900132123539,0.7013086824816606,0.5644010119635801,0.5817552873040386,0.6465794591231392,0.6452887487404083
PF3D7_0920200,0.21868325112845166,0.6519194378889616,0.7842597213682776,0.4998515587577736,0.6611754790676432,0.5517356507088619,0.649301549270664
PF3D7_1141400,0.41832342716081466,0.5187023167921487,0.8345639853170941,0.3699356187429249,0.8769565005004609,1.0245073534924396,0.6500396053381572
PF3D7_0104100,0.5678611419748539,0.7875778973382792,0.6482155055946321,0.8176187919883129,0.34981573743406197,0.880682733652743,0.6508069830888215
PF3D7_0302500,0.5144718828868979,0.4178363478545325,0.6058308514957851,0.6251722313601229,0.9569404653123172,0.6238010692665631,0.6514449740056895
PF3D7_0632600,0.7872966134783843,0.6932912901689277,0.6275698238742607,0.6416988914429184,0.6478797743961869,0.5105110042165913,0.6526099449705735
