ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_0207700,0.565141451094289,0.1929679953042685,0.31318355184846486,0.5704930990911087,0.3724503075800888,0.27542011696521945,0.36227373845598265
PF3D7_1016300,0.1833447432133825,0.26540812064656616,0.5142743034775508,0.22551975080925968,0.4771885910108323,0.5150898015095067,0.3705976914860522
PF3D7_1416500,0.6033259424008642,0.3118150571237016,0.22975395038929167,0.4156590374874193,0.5311907217085368,0.278876348442727,0.37210469167723736
PF3D7_0414900,0.37033062454249666,0.3779646475685805,0.6318939918791803,0.16510707219431178,0.32842985443978945,0.3320726815096451,0.3758488915204655
PF3D7_0102500,0.4178876660712909,0.26460878038378005,0.6733683097213132,0.20360560355860788,0.41446421182575005,0.5743530180219019,0.38901172637236275
PF3D7_0424300,0.691781588754718,0.41442921512811187,0.37371532044139527,0.3954407204456982,0.37253801839549017,0.21943215831147425,0.38903081860267386
PF3D7_1036000,0.7627900897083644,0.5133224439686632,0.5118444903961262,0.255827289348289,0.2819635641905794,0.10211927116687793,0.39073944697591445
PF3D7_0601900,0.3132155991551007,0.42385662259742,0.5316267072402455,0.3237624622783617,0.3321419988367421,0.5212823852160923,0.4028469477381923
PF3D7_0207600,0.5272854859577093,0.21416796048343342,0.35149331863009414,0.6839775644334919,0.3745671286462747,0.46435124834362373,0.40605149304832355
PF3D7_1246400,0.24275006137003302,0.22752197589515813,0.6002440574616897,0.40496652002638006,0.4378341379127222,0.7780244251657294,0.4176416728239875
PF3D7_1334800,0.541160606214777,0.3921162747760376,0.5369006692981355,0.4395517681375567,0.3095824516258662,0.4300141637364884,0.419537790959399
PF3D7_1015600,0.5450473809269306,0.35124574251802154,0.5531206830136772,0.4460088937438167,0.3520982998138313,0.3465189642051002,0.4256184047723367
PF3D7_1035900,0.21967290721599408,0.16395934213781543,0.7884496026596828,0.14123900649069976,0.6128672703933794,0.7175921058631577,0.4266288054203943
PF3D7_0515400,0.5783375107514501,0.6437698243030481,0.7294701858791304,0.1332126645830349,0.21708941478179955,0.19686707463811165,0.43088552238675326
PF3D7_0424600,0.19777142801019718,0.5474577142863799,0.4622349684509559,0.38879040576331514,0.33009377689833796,0.23154244269218544,0.4321442163497472
PF3D7_0507300,0.6439682997676532,0.7641345881878471,0.5175358278626031,0.2388971290205195,0.22463458924302082,0.2978317584250908,0.43630053357849763
PF3D7_0702100,0.24550704540397125,0.24089924724094,0.8036997453932475,0.07798293404204355,0.6284420864288159,0.6071646838733504,0.43775600327626174
PF3D7_0702500,0.3092962628717965,0.38282459390434526,0.5577274675846421,0.31066534532854284,0.5264334208927959,0.5751733979975379,0.4444127069275815
PF3D7_0629300,0.7343666521552027,0.5766969537491342,0.6676129648592435,0.2637520492271952,0.2754734582507323,0.23250202867956316,0.4458838565215763
PF3D7_0930300,0.5597041806914944,0.30092155220476363,0.39588378124117424,0.3518599838037141,0.7459262946737646,0.49287680052678096,0.44864790298085416
PF3D7_1338100,0.43619776049228126,0.35800689367858707,0.6910616161262656,0.3344009707143035,0.4179240808380437,0.5199931438002753,0.4503483903393
PF3D7_0932200,0.47471155901241185,0.3610188072488563,0.4233936102310894,0.4670712320891572,0.5887238524994449,0.4597000772740572,0.46005187551713694
PF3D7_1361500.1,0.5364558957761024,0.7638468388121294,0.6275304387136278,0.2560288264118731,0.19729140393845693,0.24383183316366416,0.46117437696902186
PF3D7_0501200,0.4968050308302001,0.39676164996823493,0.6036458835175378,0.4754981620192587,0.3731893638965174,0.41360640766642925,0.4622737648503872
PF3D7_1311900,0.504397308718118,0.4176076970139946,0.5590874265712498,0.38563097927171774,0.5074162183944475,0.5692891989207108,0.4674355803128524
