ORF,AA01,AA02,AA03,AA04,AA05,AA06,AA07,AA08,AA09,AA10,AA11,AA12,AA13,AA14,AA15,AA16,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11,AS12,AS13,AS14,AS15,AS16
PF3D7_1028600,0.0,0.0,0.0,0.11986400000000001,0.612901,0.182175,0.5639850000000001,0.695121,0.0,0.0,0.23003200000000001,0.0,0.0,0.0,0.0,0.41495600000000005,0.46746400000000005,0.170378,0.0,0.0,0.164898,0.714246,0.0,0.0,0.0,0.0,0.0,0.0,0.21903899999999998,1.097207,0.0,0.13802999999999999
PF3D7_1028700,0.132737,0.447175,0.106695,0.244876,0.231173,0.32973,0.059775999999999996,0.0,0.0,0.0,0.423001,0.033233,0.19179100000000002,0.352429,0.0,0.934435,0.079567,0.07599500000000001,0.28329,0.12699100000000002,0.27829499999999996,0.483695,0.084237,0.0,0.0,0.0,0.36471,0.255176,0.198379,0.0,0.317761,0.031395
PF3D7_1028800,0.0,0.0,0.771788,1.8148919999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447417,0.0,3.9323069999999998,0.0,0.0,0.0,0.326278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261429
PF3D7_1028900,0.0,0.0,0.08441900000000001,0.078775,0.0,0.0,0.0,0.072613,0.0,0.0,0.0,0.0,0.0,0.0,0.7657,0.882858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651867,0.0,0.497658,0.0,0.123997,0.0,0.0,0.0,0.0
PF3D7_1029000,0.0,0.0,0.20263299999999998,2.102081,0.0,0.07425599999999999,0.0,0.168995,0.0,0.125033,0.0,0.022677000000000003,0.0,0.0,0.36183200000000004,1.219833,0.0,0.0,0.0,0.0,0.0,3.6316330000000003,0.0,0.765537,0.0,0.233681,0.0,0.0,0.169626,0.034013,0.0,0.064414
PF3D7_1029100.1,0.0,0.200451,0.6964899999999999,1.182408,0.0,0.263058,0.0,0.09344,0.20574099999999998,0.0,0.0,0.30441999999999997,0.0,0.150448,1.8470959999999998,1.246135,0.0,0.108027,0.0,0.0,0.0,1.5797219999999998,0.132215,0.495963,0.0,0.0,0.0,0.10679000000000001,0.0,0.0,0.101362,0.139514
PF3D7_1029100.2,0.041494,0.0,0.0,0.0,0.15396700000000002,0.0,0.037311000000000004,0.0,0.0,0.173505,0.10080599999999999,0.0,0.0,0.0,0.0,0.05173,0.042027999999999996,0.0,0.07194099999999999,0.21762399999999998,0.10878299999999999,0.0,0.0,0.0,0.045276,0.270706,0.038242,0.0,0.078865,0.126307,0.0,0.0
PF3D7_1029200,86.40365899999999,72.19478199999999,14.086707999999998,19.582615,36.353468,46.818532,55.465276,16.021282,57.68371,66.851119,45.405295,40.355595,35.042297,37.683673,22.346055,26.239546,29.188439000000002,35.577668,30.993436,94.26586800000001,65.793728,21.40576,71.695131,9.075443,61.247912,30.114932,55.306715000000004,19.047088000000002,16.147378,39.675816,23.506532,19.778994
PF3D7_1029300,3.021246,0.567052,3.9634620000000003,1.839236,5.58228,1.926593,1.934003,0.911603,3.696995,2.680758,7.099291,0.676659,1.339075,4.178462000000001,6.750137,5.597179,1.9251650000000002,1.836856,2.311138,5.6759319999999995,2.948251,7.696695,1.816346,1.1421059999999998,1.189096,0.871552,2.6221,0.970909,0.60127,4.599589,0.880725,0.580816
PF3D7_1029400,36.894559,31.582591999999998,57.55125400000001,46.653308,42.742894,34.757731,35.780608,69.04610100000001,48.791784,39.55127,45.252937,45.201515,31.035790999999996,45.786341,68.81812,86.857336,29.581049,47.685286,32.336437,62.92329,46.105140999999996,60.988338,30.272776,75.314818,30.26378,42.00765,46.103390999999995,59.785004,60.074301,33.369219,72.462385,51.720007
PF3D7_1029500,7.2464710000000006,2.122265,0.506757,0.856101,2.034247,1.151319,2.849284,2.020868,2.86028,4.1988,4.724501,2.983743,3.638233,1.375153,3.238526,0.581411,0.832118,3.4126480000000003,3.5271209999999997,4.228891,2.655347,0.0,1.6600759999999999,0.0,4.76572,0.0,5.475161,2.7526040000000003,0.9399719999999999,5.621748999999999,5.063201,0.39368800000000004
PF3D7_1029600,228.30099700000002,266.145833,288.262352,184.272663,271.821915,466.172831,312.665681,225.839767,331.954924,262.833555,272.475597,386.261569,291.945845,253.203434,151.124826,287.62870699999996,223.04348599999997,205.808761,371.694029,241.356844,457.579608,89.295354,196.50582,190.650739,308.250216,233.54741600000003,251.732251,261.755976,177.646967,238.891538,412.72355899999997,288.471471
PF3D7_1029700,0.0,0.0,0.008909,0.048984,0.235605,0.039148,0.035499,0.02962,0.043459,0.0,0.079335,0.039788,0.0,0.106325,0.0,0.040076,0.09534,0.022747,0.0,0.051144,0.060103,0.096551,0.050242,0.13430799999999998,0.086009,0.0,0.145065,0.0,0.0,0.208931,0.0,0.0
PF3D7_1029800,1.2488489999999999,0.0,1.288214,7.297762,0.054176,1.2389430000000001,0.492306,1.227243,0.171328,0.10774500000000001,0.092891,0.9741290000000001,0.0,0.068642,4.957133,0.775447,0.031062,0.13366,0.265405,0.24719699999999997,0.046403,3.9693370000000003,0.098924,7.895817999999999,0.0,0.6027060000000001,0.428238,1.298597,0.23229,0.175043,0.24777399999999997,1.985338
PF3D7_1029900,0.06733600000000001,0.0,0.030885000000000003,0.143425,0.321921,0.033825,0.090781,0.06333899999999999,0.055829,0.093915,0.17064400000000002,0.059774,0.0,0.217167,0.13665,0.168976,0.013665,0.0,0.0,0.06639400000000001,0.059365,0.248732,0.12903199999999998,0.23053,0.0,0.263827,0.031045999999999997,0.0,0.025633999999999997,0.166742,0.11003299999999999,0.008143000000000001
PF3D7_1030000,777.66444,1101.018093,307.752382,498.49868499999997,680.273106,1131.0000949999999,992.268979,686.72,877.849969,1306.660236,782.3510150000001,826.144416,928.390531,842.61089,402.321202,267.391048,1139.077331,993.1954,1075.4568789999998,771.379403,779.546279,300.533518,1139.172743,315.803239,816.819263,235.84494300000003,735.029604,202.607481,396.288175,642.323536,233.09938799999998,354.732564
PF3D7_1030100,152.72584799999998,87.191448,49.221779999999995,59.581285,102.87221,140.172623,129.31396999999998,34.797695000000004,104.62836300000001,136.27885600000002,145.757686,119.550067,65.479675,124.19408100000001,79.263234,71.222365,127.13517,45.687824,89.61475899999999,171.378758,203.487794,68.40570100000001,173.18968999999998,19.500722,149.410596,33.521643,79.728987,19.986632999999998,19.321317,92.64856999999999,34.609860999999995,50.188167
PF3D7_1030200,29.941663000000002,4.84666,1.3932200000000001,4.150685,101.206664,8.078708,14.708058,4.169155,22.711757000000002,17.870467,76.058501,1.5785069999999999,17.584612,57.18351800000001,5.978402,3.21901,31.672379,16.330141,6.913378,38.280301,20.312558,1.823203,21.269706,1.015409,7.202708,0.968835,47.209346999999994,0.963126,2.241248,90.396362,1.195647,0.283779
PF3D7_1030300,83.015524,19.116542000000003,7.8127070000000005,14.213057000000001,76.170396,30.611123,26.188664000000003,5.136715000000001,40.723096999999996,43.182525,78.431799,5.702173,33.679598999999996,73.783326,9.003060000000001,16.784497,33.0196,19.645454,21.757316,88.61144499999999,128.164054,5.207015,31.030953000000004,1.272046,34.861306,7.665862,50.704409000000005,3.7201459999999997,5.99075,77.846882,6.430638,2.215306
PF3D7_1030400,6.912781,4.9479120000000005,11.317877000000001,7.467105,17.288831,11.169782000000001,6.501798,6.010471,16.800683,4.131313,16.684070000000002,8.768175999999999,8.631399,6.355805999999999,5.573213,9.983353,2.189639,8.567781,6.707738000000001,10.27489,12.044585000000001,3.811097,2.7163049999999997,2.3892290000000003,6.866210000000001,5.106146,13.05458,7.495502,3.453001,8.332136,8.640033,6.758136
PF3D7_1030500,23.603521,29.525378999999997,24.922359,17.707043,9.55375,19.778681,17.408114,21.604657,28.523592999999998,14.166196,10.350563000000001,14.774820000000002,9.78213,9.924099,14.137823000000001,43.575435,7.871051,16.486562,15.142494000000001,41.121846999999995,31.032269,25.901502999999998,17.312602,21.044783,21.383962,26.163612,29.386454999999998,14.397435999999999,21.130472,5.328172,22.302853,26.380647999999997
PF3D7_1030600,107.11288200000001,46.696749,37.040807,23.884093,25.124781,78.40164,71.864822,16.98712,48.834363,43.58272,37.241541999999995,54.808612,25.308258,38.242739,27.745832,31.414745,16.092261999999998,19.593605,29.785467999999998,72.518142,94.946878,21.697186,59.753826000000004,9.943759,81.612892,26.216015999999996,44.982796,16.827992000000002,12.525568,23.082273,26.956322999999998,22.568441
PF3D7_1030700,59.565101,96.692701,31.200944,26.892421000000002,16.70416,52.408427,45.171061,33.863209999999995,45.801103999999995,33.964842,28.347225,47.55337,29.464104,24.363232,26.146317,36.034362,16.940345999999998,32.843139,35.6083,85.249635,82.072781,17.218293,47.325606,29.427438000000002,59.547022,31.020627,57.657229,31.366121000000003,23.85727,16.268918,35.811673,34.111542
PF3D7_1030800,24.093671,11.197142,6.747777,5.886812,9.475141,10.417809,8.694165,3.08489,17.739982,8.879703999999998,14.69036,6.2306610000000004,4.304041000000001,12.700802000000001,9.90296,5.121815,5.25493,6.768008999999999,7.298222999999999,18.995704,17.078689,6.624047,12.550308,2.855867,11.300106,6.5345949999999995,13.717089999999999,3.021209,3.42533,10.970521000000002,3.9086160000000003,2.65689
PF3D7_1030900,0.0,0.19839400000000001,0.08478,0.327138,0.069863,0.0,0.0,0.15529400000000002,0.0,0.28331100000000004,0.07915599999999999,0.0,1.7668540000000001,0.0,0.0,0.096481,0.0,0.11575899999999999,0.0,0.0,0.17269600000000002,0.48831099999999994,0.7832720000000001,0.0,0.0,1.565059,0.3753,0.262981,0.0,0.0,0.312616,0.0
